Review Provider,Review ID,Review Content,Review Score,Review Time
Booking.com,825138899,"
 nice
room and amenities
 ",10.0,2024-06-27T16:01:42+07:00
Booking.com,825138896,"
 Overall experience was fantastic, this is the first time I have ever had an upgrade through all my travels, without asking we were upgraded to a Seaview room which was fantastic.
 Nothing",10.0,2024-06-24T18:10:33+07:00
Booking.com,825138893,"
 The location 
The beech was small and small pebble but perfectly fine as they had beach furniture available 
The food was great 
The service was amazing 
The staff was amazing 
The rooms were great and everything worked perfectly
 All was liked",9.0,2024-06-22T11:15:31+07:00
Booking.com,825138916,"
 Beautiful view amazing pool
 Very far from city, bar food was average",8.0,2024-06-21T11:20:11+07:00
Booking.com,825138917,"
 Nothing but very poor value
 Food and service",2.0,2024-06-21T04:50:01+07:00
Booking.com,825138919,"
 The staff at the hotel are undoubtedly its greatest asset. Their eagerness to assist and friendly demeanour greatly enhanced the overall experience. many of them even addressed my daughter by her name, which surely made her feel special and welcomed.

The water in the sea was crystal clear, offering a picturesque view. However, it is unfortunate that the mornings were marred by litter, requiring the staff to clean it before guests could enjoy the beach. This highlights the dedication and commitment of the staff to maintain a clean and enjoyable environment for everyone.
 What i didn't like was the children's activities were dependent on the weather and if there were any events on the boardwalk.  The hotel has a great playroom, however it is filled with inflatables only.  This is darkly lit in some areas and not well ventilated.   As there is a fee to join this playroom it would have been nice if there were other activities available for children including arts and crafts, shell crafts, and educational sessions about cebu sea life through colouring  for example.  This would be more engaging for children.

I found the sand was not real and hard for children to play with. Additionally, it would be great to have more tents / gazebos to provide shade for children as sun protection is essential.

It is unfortunate that there weren't many healthy choices on the menu.  Considering it is a family resort i didn't see a dedicated children's menu.  There were also no vegan or gluten free options.",6.0,2024-06-20T01:57:59+07:00
Booking.com,825138895,"
 Decent beach and excellent pool. More of a party vibe than a relaxing vibe but good spot for a couple beers before or after a travel day.
 ",7.0,2024-06-19T12:21:56+07:00
Booking.com,825138914,"
 It's a nice place, quiet and peaceful.
 Service.
The bathroom is flooding with water and never get dry.",9.0,2024-06-19T10:13:57+07:00
Booking.com,825138909,"
 The pool area is nice and the restaurants are also nice - beds were nice and comfy and the bathtub was nice and big.
 Some of the finishings of the building are not done well - for example the ceilings have a space between the wall and ceiling so dirt and mold just build up - it doesn’t look good. Otherwise, the property charges for every little thing, the provide very few amenities for free.",8.0,2024-06-18T07:33:52+07:00
Booking.com,825138908,"
 we really enjoyed every moment there all the staffs were so professional there was a cebuano bbq during our stay and it was exceptional ♥ we tried lots of filipino foods, even halo halo the infinity pool was just as cool as i expected
 ",10.0,2024-06-17T17:01:42+07:00
Booking.com,825138915,"
 Amenities, amazing hotel, luxarious
 None",10.0,2024-06-17T11:42:40+07:00
Booking.com,825138898,"
 Excellent food varieties and they all taste wonderful
 None",9.0,2024-06-17T02:09:43+07:00
Booking.com,825138897,"
 Everything about it is simply perfect for me. The Staff were amazing. All smiles, professional and kind people. The perfect sunset I've ever seen.
 ",10.0,2024-06-17T00:55:44+07:00
